-47.6461 -12.1405 0.975
-47.7769 -15.4393 0.975
-47.0139 -18.5386 0.975
-45.3843 -21.2901 0.975
-42.9748 -23.5693 0.975
-39.9222 -25.2897 0.975
-36.4009 -26.4126 0.975
-32.6063 -26.9527 0.975
-28.7367 -26.9779 0.975
-24.9759 -26.6048 0.975
-21.4773 -25.9876 0.975
-18.3509 -25.3048 0.975
-15.6559 -24.7417 0.975
-13.3978 -24.4729 0.975
-11.5308 -24.6449 0.975
 -9.9656 -25.3611 0.975
 -8.5815 -26.6709 0.975
 -7.2409 -28.5633 0.975
 -5.8061 -30.9667 0.975
 -4.1548 -33.7533 0.975
 -2.1950 -36.7497 0.975
  0.1250 -39.7517 0.975
  2.8093 -42.5413 0.975
  5.8137 -44.9060 0.975
  9.0492 -46.6572 0.975
 12.3905 -47.6461 0.975
 15.6893 -47.7769 0.975
 18.7886 -47.0139 0.975
 21.5401 -45.3843 0.975
 23.8193 -42.9748 0.975
 25.5397 -39.9222 0.975
 26.6626 -36.4009 0.975
 27.2027 -32.6063 0.975
 27.2279 -28.7367 0.975
 26.8548 -24.9759 0.975
 26.2376 -21.4773 0.975
 25.5548 -18.3509 0.975
 24.9917 -15.6559 0.975
 24.7229 -13.3978 0.975
 24.8949 -11.5308 0.975
 25.6111  -9.9656 0.975
 26.9209  -8.5815 0.975
 28.8133  -7.2409 0.975
 31.2167  -5.8061 0.975
 34.0033  -4.1548 0.975
 36.9997  -2.1950 0.975
       =        =     =
 39.9536   0.2500 0.950
 42.6195   2.9157 0.950
 44.8190   5.8804 0.950
 46.3763   9.0491 0.950
 47.1586  12.2941 0.950
 47.0864  15.4681 0.950
 46.1407  18.4194 0.950
 44.3631  21.0081 0.950
 41.8516  23.1207 0.950
 38.7508  24.6833 0.950
 35.2378  25.6701 0.950
 31.5063  26.1074 0.950
 27.7486  26.0729 0.950
 24.1387  25.6889 0.950
 20.8175  25.1118 0.950
 17.8814  24.5175 0.950
 15.3758  24.0844 0.950
 13.2937  23.9764 0.950
 11.5793  24.3260 0.950
 10.1368  25.2212 0.950
  8.8426  26.6952 0.950
  7.5604  28.7221 0.950
  6.1573  31.2173 0.950
  4.5192  34.0440 0.950
  2.5636  37.0241 0.950
  0.2500  39.9536 0.950
 -2.4157  42.6195 0.950
 -5.3804  44.8190 0.950
 -8.5491  46.3763 0.950
-11.7941  47.1586 0.950
-14.9681  47.0864 0.950
-17.9194  46.1407 0.950
-20.5081  44.3631 0.950
-22.6207  41.8516 0.950
-24.1833  38.7508 0.950
-25.1701  35.2378 0.950
-25.6074  31.5063 0.950
-25.5729  27.7486 0.950
-25.1889  24.1387 0.950
-24.6118  20.8175 0.950
-24.0175  17.8814 0.950
-23.5844  15.3758 0.950
-23.4764  13.2937 0.950
-23.8260  11.5793 0.950
-24.7212  10.1368 0.950
-26.1952   8.8426 0.950
-28.2221   7.5604 0.950
-30.7173   6.1573 0.950
-33.5440   4.5192 0.950
-36.5241   2.5636 0.950
-39.4536   0.2500 0.950
-42.1195  -2.4157 0.950
-44.3190  -5.3804 0.950
-45.8763  -8.5491 0.950
-46.6586 -11.7941 0.950
-46.5864 -14.9681 0.950
-45.6407 -17.9194 0.950
-43.8631 -20.5081 0.950
-41.3516 -22.6207 0.950
-38.2508 -24.1833 0.950
-34.7378 -25.1701 0.950
-31.0063 -25.6074 0.950
-27.2486 -25.5729 0.950
-23.6387 -25.1889 0.950
-20.3175 -24.6118 0.950
-17.3814 -24.0175 0.950
-14.8758 -23.5844 0.950
-12.7937 -23.4764 0.950
-11.0793 -23.8260 0.950
 -9.6368 -24.7212 0.950
 -8.3426 -26.1952 0.950
 -7.0604 -28.2221 0.950
 -5.6573 -30.7173 0.950
 -4.0192 -33.5440 0.950
 -2.0636 -36.5241 0.950
  0.2500 -39.4536 0.950
  2.9157 -42.1195 0.950
  5.8804 -44.3190 0.950
  9.0491 -45.8763 0.950
 12.2941 -46.6586 0.950
 15.4681 -46.5864 0.950
 18.4194 -45.6407 0.950
 21.0081 -43.8631 0.950
 23.1207 -41.3516 0.950
 24.6833 -38.2508 0.950
 25.6701 -34.7378 0.950
 26.1074 -31.0063 0.950
 26.0729 -27.2486 0.950
 25.6889 -23.6387 0.950
 25.1118 -20.3175 0.950
 24.5175 -17.3814 0.950
 24.0844 -14.8758 0.950
 23.9764 -12.7937 0.950
 24.3260 -11.0793 0.950
 25.2212  -9.6368 0.950
 26.6952  -8.3426 0.950
 28.7221  -7.0604 0.950
 31.2173  -5.6573 0.950
 34.0440  -4.0192 0.950
 37.0241  -2.0636 0.950
       =        =     =
 39.8515   0.3750 0.925
 42.3815   3.0178 0.925
 44.4079   5.9376 0.925
 45.7687   9.0343 0.925
 46.3466  12.1785 0.925
 46.0789  15.2251 0.925
 44.9618  18.0282 0.925
 43.0507  20.4567 0.925
 40.4538  22.4085 0.925
 37.3216  23.8220 0.925
 33.8331  24.6837 0.925
 30.1789  25.0310 0.925
 26.5444  24.9497 0.925
 23.0930  24.5672 0.925
 19.9530  24.0407 0.925
 17.2071  23.5424 0.925
 14.8875  23.2430 0.925
 12.9753  23.2949 0.925
 11.4058  23.8167 0.925
 10.0775  24.8808 0.925
  8.8651  26.5049 0.925
  7.6345  28.6491 0.925
  6.2585  31.2172 0.925
  4.6310  34.0647 0.925
  2.6799  37.0104 0.925
  0.3750  39.8515 0.925
 -2.2678  42.3815 0.925
 -5.1876  44.4079 0.925
 -8.2843  45.7687 0.925
-11.4285  46.3466 0.925
-14.4751  46.0789 0.925
-17.2782  44.9618 0.925
-19.7067  43.0507 0.925
-21.6585  40.4538 0.925
-23.0720  37.3216 0.925
-23.9337  33.8331 0.925
-24.2810  30.1789 0.925
-24.1997  26.5444 0.925
-23.8172  23.0930 0.925
-23.2907  19.9530 0.925
-22.7924  17.2071 0.925
-22.4930  14.8875 0.925
-22.5449  12.9753 0.925
-23.0667  11.4058 0.925
-24.1308  10.0775 0.925
-25.7549   8.8651 0.925
-27.8991   7.6345 0.925
-30.4672   6.2585 0.925
-33.3147   4.6310 0.925
-36.2604   2.6799 0.925
-39.1015   0.3750 0.925
-41.6315  -2.2678 0.925
-43.6579  -5.1876 0.925
-45.0187  -8.2843 0.925
-45.5966 -11.4285 0.925
-45.3289 -14.4751 0.925
-44.2118 -17.2782 0.925
-42.3007 -19.7067 0.925
-39.7038 -21.6585 0.925
-36.5716 -23.0720 0.925
-33.0831 -23.9337 0.925
-29.4289 -24.2810 0.925
-25.7944 -24.1997 0.925
-22.3430 -23.8172 0.925
-19.2030 -23.2907 0.925
-16.4571 -22.7924 0.925
-14.1375 -22.4930 0.925
-12.2253 -22.5449 0.925
-10.6558 -23.0667 0.925
 -9.3275 -24.1308 0.925
 -8.1151 -25.7549 0.925
 -6.8845 -27.8991 0.925
 -5.5085 -30.4672 0.925
 -3.8810 -33.3147 0.925
 -1.9299 -36.2604 0.925
  0.3750 -39.1015 0.925
  3.0178 -41.6315 0.925
  5.9376 -43.6579 0.925
  9.0343 -45.0187 0.925
 12.1785 -45.5966 0.925
 15.2251 -45.3289 0.925
 18.0282 -44.2118 0.925
 20.4567 -42.3007 0.925
 22.4085 -39.7038 0.925
 23.8220 -36.5716 0.925
 24.6837 -33.0831 0.925
 25.0310 -29.4289 0.925
 24.9497 -25.7944 0.925
 24.5672 -22.3430 0.925
 24.0407 -19.2030 0.925
 23.5424 -16.4571 0.925
 23.2430 -14.1375 0.925
 23.2949 -12.2253 0.925
 23.8167 -10.6558 0.925
 24.8808  -9.3275 0.925
 26.5049  -8.1151 0.925
 28.6491  -6.8845 0.925
 31.2172  -5.5085 0.925
 34.0647  -3.8810 0.925
 37.0104  -1.9299 0.925
       =        =     =
 39.6916   0.5000 0.900
 42.0750   3.1157 0.900
 43.9223   5.9855 0.900
 45.0855   9.0051 0.900
 45.4632  12.0446 0.900
 45.0084  14.9617 0.900
 43.7324  17.6169 0.900
 41.7030  19.8886 0.900
 39.0371  21.6860 0.900
 35.8904  22.9594 0.900
 32.4420  23.7072 0.900
 28.8785  23.9768 0.900
 25.3773  23.8613 0.900
 22.0909  23.4920 0.900
 19.1347  23.0254 0.900
 16.5779  22.6293 0.900
 14.4399  22.4658 0.900
 12.6910  22.6753 0.900
 11.2582  23.3623 0.900
 10.0356  24.5841 0.900
  8.8971  26.3436 0.900
  7.7117  28.5876 0.900
  6.3582  31.2099 0.900
  4.7396  34.0595 0.900
  2.7935  36.9534 0.900
  0.5000  39.6916 0.900
 -2.1157  42.0750 0.900
 -4.9855  43.9223 0.900
 -8.0051  45.0855 0.900
-11.0446  45.4632 0.900
-13.9617  45.0084 0.900
-16.6169  43.7324 0.900
-18.8886  41.7030 0.900
-20.6860  39.0371 0.900
-21.9594  35.8904 0.900
-22.7072  32.4420 0.900
-22.9768  28.8785 0.900
-22.8613  25.3773 0.900
-22.4920  22.0909 0.900
-22.0254  19.1347 0.900
-21.6293  16.5779 0.900
-21.4658  14.4399 0.900
-21.6753  12.6910 0.900
-22.3623  11.2582 0.900
-23.5841  10.0356 0.900
-25.3436   8.8971 0.900
-27.5876   7.7117 0.900
-30.2099   6.3582 0.900
-33.0595   4.7396 0.900
-35.9534   2.7935 0.900
-38.6916   0.5000 0.900
-41.0750  -2.1157 0.900
-42.9223  -4.9855 0.900
-44.0855  -8.0051 0.900
-44.4632 -11.0446 0.900
-44.0084 -13.9617 0.900
-42.7324 -16.6169 0.900
-40.7030 -18.8886 0.900
-38.0371 -20.6860 0.900
-34.8904 -21.9594 0.900
-31.4420 -22.7072 0.900
-27.8785 -22.9768 0.900
-24.3773 -22.8613 0.900
-21.0909 -22.4920 0.900
-18.1347 -22.0254 0.900
-15.5779 -21.6293 0.900
-13.4399 -21.4658 0.900
-11.6910 -21.6753 0.900
-10.2582 -22.3623 0.900
 -9.0356 -23.5841 0.900
 -7.8971 -25.3436 0.900
 -6.7117 -27.5876 0.900
 -5.3582 -30.2099 0.900
 -3.7396 -33.0595 0.900
 -1.7935 -35.9534 0.900
  0.5000 -38.6916 0.900
  3.1157 -41.0750 0.900
  5.9855 -42.9223 0.900
  9.0051 -44.0855 0.900
 12.0446 -44.4632 0.900
 14.9617 -44.0084 0.900
 17.6169 -42.7324 0.900
 19.8886 -40.7030 0.900
 21.6860 -38.0371 0.900
 22.9594 -34.8904 0.900
 23.7072 -31.4420 0.900
 23.9768 -27.8785 0.900
 23.8613 -24.3773 0.900
 23.4920 -21.0909 0.900
 23.0254 -18.1347 0.900
 22.6293 -15.5779 0.900
 22.4658 -13.4399 0.900
 22.6753 -11.6910 0.900
 23.3623 -10.2582 0.900
 24.5841  -9.0356 0.900
 26.3436  -7.8971 0.900
 28.5876  -6.7117 0.900
 31.2099  -5.3582 0.900
 34.0595  -3.7396 0.900
 36.9534  -1.7935 0.900
       =        =     =
 39.4709   0.6250 0.875
 41.6986   3.2091 0.875
 43.3624   6.0240 0.875
 44.3287   8.9619 0.875
 44.5116  11.8932 0.875
 43.8796  14.6793 0.875
 42.4580  17.1879 0.875
 40.3258  19.3068 0.875
 37.6077  20.9564 0.875
 34.4629  22.0992 0.875
 31.0695  22.7442 0.875
 27.6091  22.9482 0.875
 24.2502  22.8105 0.875
 21.1340  22.4648 0.875
 18.3629  22.0665 0.875
 15.9931  21.7774 0.875
 14.0316  21.7504 0.875
 12.4386  22.1138 0.875
 11.1341  22.9580 0.875
 10.0087  24.3254 0.875
  8.9364  26.2049 0.875
  7.7901  28.5312 0.875
  6.4554  31.1891 0.875
  4.8441  34.0228 0.875
  2.9040  36.8486 0.875
  0.6250  39.4709 0.875
 -1.9591  41.6986 0.875
 -4.7740  43.3624 0.875
 -7.7119  44.3287 0.875
-10.6432  44.5116 0.875
-13.4293  43.8796 0.875
-15.9379  42.4580 0.875
-18.0568  40.3258 0.875
-19.7064  37.6077 0.875
-20.8492  34.4629 0.875
-21.4942  31.0695 0.875
-21.6982  27.6091 0.875
-21.5605  24.2502 0.875
-21.2148  21.1340 0.875
-20.8165  18.3629 0.875
-20.5274  15.9931 0.875
-20.5004  14.0316 0.875
-20.8638  12.4386 0.875
-21.7080  11.1341 0.875
-23.0754  10.0087 0.875
-24.9549   8.9364 0.875
-27.2812   7.7901 0.875
-29.9391   6.4554 0.875
-32.7728   4.8441 0.875
-35.5986   2.9040 0.875
-38.2209   0.6250 0.875
-40.4486  -1.9591 0.875
-42.1124  -4.7740 0.875
-43.0787  -7.7119 0.875
-43.2616 -10.6432 0.875
-42.6296 -13.4293 0.875
-41.2080 -15.9379 0.875
-39.0758 -18.0568 0.875
-36.3577 -19.7064 0.875
-33.2129 -20.8492 0.875
-29.8195 -21.4942 0.875
-26.3591 -21.6982 0.875
-23.0002 -21.5605 0.875
-19.8840 -21.2148 0.875
-17.1129 -20.8165 0.875
-14.7431 -20.5274 0.875
-12.7816 -20.5004 0.875
-11.1886 -20.8638 0.875
 -9.8841 -21.7080 0.875
 -8.7587 -23.0754 0.875
 -7.6864 -24.9549 0.875
 -6.5401 -27.2812 0.875
 -5.2054 -29.9391 0.875
 -3.5941 -32.7728 0.875
 -1.6540 -35.5986 0.875
  0.6250 -38.2209 0.875
  3.2091 -40.4486 0.875
  6.0240 -42.1124 0.875
  8.9619 -43.0787 0.875
 11.8932 -43.2616 0.875
 14.6793 -42.6296 0.875
 17.1879 -41.2080 0.875
 19.3068 -39.0758 0.875
 20.9564 -36.3577 0.875
 22.0992 -33.2129 0.875
 22.7442 -29.8195 0.875
 22.9482 -26.3591 0.875
 22.8105 -23.0002 0.875
 22.4648 -19.8840 0.875
 22.0665 -17.1129 0.875
 21.7774 -14.7431 0.875
 21.7504 -12.7816 0.875
 22.1138 -11.1886 0.875
 22.9580  -9.8841 0.875
 24.3254  -8.7587 0.875
 26.2049  -7.6864 0.875
 28.5312  -6.5401 0.875
 31.1891  -5.2054 0.875
 34.0228  -3.5941 0.875
 36.8486  -1.6540 0.875
       =        =     =
 39.1866   0.7500 0.850
 41.2513   3.2981 0.850
 42.7289   6.0532 0.850
 43.5006   8.9051 0.850
 43.4956  11.7252 0.850
 42.6973  14.3795 0.850
 41.1442  16.7432 0.850
 38.9251  18.7139 0.850
 36.1715  20.2232 0.850
 33.0445  21.2447 0.850
 29.7203  21.7981 0.850
 26.3742  21.9482 0.850
 23.1654  21.7995 0.850
 20.2235  21.4871 0.850
 17.6378  21.1639 0.850
 15.4518  20.9852 0.850
 13.6608  21.0942 0.850
 12.2160  21.6066 0.850
 11.0312  22.5987 0.850
  9.9944  24.0987 0.850
  8.9810  26.0823 0.850
  7.8681  28.4733 0.850
  6.5489  31.1488 0.850
  4.9440  33.9493 0.850
  3.0113  36.6921 0.850
  0.7500  39.1866 0.850
 -1.7981  41.2513 0.850
 -4.5532  42.7289 0.850
 -7.4051  43.5006 0.850
-10.2252  43.4956 0.850
-12.8795  42.6973 0.850
-15.2432  41.1442 0.850
-17.2139  38.9251 0.850
-18.7232  36.1715 0.850
-19.7447  33.0445 0.850
-20.2981  29.7203 0.850
-20.4482  26.3742 0.850
-20.2995  23.1654 0.850
-19.9871  20.2235 0.850
-19.6639  17.6378 0.850
-19.4852  15.4518 0.850
-19.5942  13.6608 0.850
-20.1066  12.2160 0.850
-21.0987  11.0312 0.850
-22.5987   9.9944 0.850
-24.5823   8.9810 0.850
-26.9733   7.8681 0.850
-29.6488   6.5489 0.850
-32.4493   4.9440 0.850
-35.1921   3.0113 0.850
-37.6866   0.7500 0.850
-39.7513  -1.7981 0.850
-41.2289  -4.5532 0.850
-42.0006  -7.4051 0.850
-41.9956 -10.2252 0.850
-41.1973 -12.8795 0.850
-39.6442 -15.2432 0.850
-37.4251 -17.2139 0.850
-34.6715 -18.7232 0.850
-31.5445 -19.7447 0.850
-28.2203 -20.2981 0.850
-24.8742 -20.4482 0.850
-21.6654 -20.2995 0.850
-18.7235 -19.9871 0.850
-16.1378 -19.6639 0.850
-13.9518 -19.4852 0.850
-12.1608 -19.5942 0.850
-10.7160 -20.1066 0.850
 -9.5312 -21.0987 0.850
 -8.4944 -22.5987 0.850
 -7.4810 -24.5823 0.850
 -6.3681 -26.9733 0.850
 -5.0489 -29.6488 0.850
 -3.4440 -32.4493 0.850
 -1.5113 -35.1921 0.850
  0.7500 -37.6866 0.850
  3.2981 -39.7513 0.850
  6.0532 -41.2289 0.850
  8.9051 -42.0006 0.850
 11.7252 -41.9956 0.850
 14.3795 -41.1973 0.850
 16.7432 -39.6442 0.850
 18.7139 -37.4251 0.850
 20.2232 -34.6715 0.850
 21.2447 -31.5445 0.850
 21.7981 -28.2203 0.850
 21.9482 -24.8742 0.850
 21.7995 -21.6654 0.850
 21.4871 -18.7235 0.850
 21.1639 -16.1378 0.850
 20.9852 -13.9518 0.850
 21.0942 -12.1608 0.850
 21.6066 -10.7160 0.850
 22.5987  -9.5312 0.850
 24.0987  -8.4944 0.850
 26.0823  -7.4810 0.850
 28.4733  -6.3681 0.850
 31.1488  -5.0489 0.850
 33.9493  -3.4440 0.850
 36.6921  -1.5113 0.850
       =        =     =
 38.8370   0.8750 0.825
 40.7328   3.3826 0.825
 42.0232   6.0732 0.825
 42.6040   8.8352 0.825
 42.4194  11.5418 0.825
 41.4668  14.0641 0.825
 39.7967  16.2852 0.825
 37.5071  18.1128 0.825
 34.7343  19.4893 0.825
 31.6405  20.3994 0.825
 28.3986  20.8721 0.825
 25.1770  20.9794 0.825
 22.1250  20.8301 0.825
 19.3601  20.5596 0.825
 16.9590  20.3172 0.825
 14.9526  20.2512 0.825
 13.3257  20.4941 0.825
 12.0208  21.1491 0.825
 10.9469  22.2789 0.825
  9.9904  23.8979 0.825
  9.0287  25.9695 0.825
  7.9442  28.4076 0.825
  6.6375  31.0831 0.825
  5.0387  33.8342 0.825
  3.1151  36.4803 0.825
  0.8750  38.8370 0.825
 -1.6326  40.7328 0.825
 -4.3232  42.0232 0.825
 -7.0852  42.6040 0.825
 -9.7918  42.4194 0.825
-12.3141  41.4668 0.825
-14.5352  39.7967 0.825
-16.3628  37.5071 0.825
-17.7393  34.7343 0.825
-18.6494  31.6405 0.825
-19.1221  28.3986 0.825
-19.2294  25.1770 0.825
-19.0801  22.1250 0.825
-18.8096  19.3601 0.825
-18.5672  16.9590 0.825
-18.5012  14.9526 0.825
-18.7441  13.3257 0.825
-19.3991  12.0208 0.825
-20.5289  10.9469 0.825
-22.1479   9.9904 0.825
-24.2195   9.0287 0.825
-26.6576   7.9442 0.825
-29.3331   6.6375 0.825
-32.0842   5.0387 0.825
-34.7303   3.1151 0.825
-37.0870   0.8750 0.825
-38.9828  -1.6326 0.825
-40.2732  -4.3232 0.825
-40.8540  -7.0852 0.825
-40.6694  -9.7918 0.825
-39.7168 -12.3141 0.825
-38.0467 -14.5352 0.825
-35.7571 -16.3628 0.825
-32.9843 -17.7393 0.825
-29.8905 -18.6494 0.825
-26.6486 -19.1221 0.825
-23.4270 -19.2294 0.825
-20.3750 -19.0801 0.825
-17.6101 -18.8096 0.825
-15.2090 -18.5672 0.825
-13.2026 -18.5012 0.825
-11.5757 -18.7441 0.825
-10.2708 -19.3991 0.825
 -9.1969 -20.5289 0.825
 -8.2404 -22.1479 0.825
 -7.2787 -24.2195 0.825
 -6.1942 -26.6576 0.825
 -4.8875 -29.3331 0.825
 -3.2887 -32.0842 0.825
 -1.3651 -34.7303 0.825
  0.8750 -37.0870 0.825
  3.3826 -38.9828 0.825
  6.0732 -40.2732 0.825
  8.8352 -40.8540 0.825
 11.5418 -40.6694 0.825
 14.0641 -39.7168 0.825
 16.2852 -38.0467 0.825
 18.1128 -35.7571 0.825
 19.4893 -32.9843 0.825
 20.3994 -29.8905 0.825
 20.8721 -26.6486 0.825
 20.9794 -23.4270 0.825
 20.8301 -20.3750 0.825
 20.5596 -17.6101 0.825
 20.3172 -15.2090 0.825
 20.2512 -13.2026 0.825
 20.4941 -11.5757 0.825
 21.1491 -10.2708 0.825
 22.2789  -9.1969 0.825
 23.8979  -8.2404 0.825
 25.9695  -7.2787 0.825
 28.4076  -6.1942 0.825
 31.0831  -4.8875 0.825
 33.8342  -3.2887 0.825
 36.4803  -1.3651 0.825
       =        =     =
 38.4206   1.0000 0.800
 40.1433   3.4627 0.800
 41.2472   6.0844 0.800
 41.6424   8.7529 0.800
 41.2875  11.3441 0.800
 40.1935  13.7347 0.800
 38.4216  15.8163 0.800
 36.0776  17.5063 0.800
 33.3017  18.7580 0.800
 30.2557  19.5663 0.800
 27.1085  19.9689 0.800
 24.0205  20.0442 0.800
 21.1306  19.9039 0.800
 18.5443  19.6828 0.800
 16.3258  19.5257 0.800
 14.4941  19.5730 0.800
 13.0239  19.9466 0.800
 11.8505  20.7370 0.800
 10.8787  21.9933 0.800
  9.9943  23.7170 0.800
  9.0776  25.8603 0.800
  8.0167  28.3283 0.800
  6.7203  30.9869 0.800
  5.1276  33.6734 0.800
  3.2152  36.2102 0.800
  1.0000  38.4206 0.800
 -1.4627  40.1433 0.800
 -4.0844  41.2472 0.800
 -6.7529  41.6424 0.800
 -9.3441  41.2875 0.800
-11.7347  40.1935 0.800
-13.8163  38.4216 0.800
-15.5063  36.0776 0.800
-16.7580  33.3017 0.800
-17.5663  30.2557 0.800
-17.9689  27.1085 0.800
-18.0442  24.0205 0.800
-17.9039  21.1306 0.800
-17.6828  18.5443 0.800
-17.5257  16.3258 0.800
-17.5730  14.4941 0.800
-17.9466  13.0239 0.800
-18.7370  11.8505 0.800
-19.9933  10.8787 0.800
-21.7170   9.9943 0.800
-23.8603   9.0776 0.800
-26.3283   8.0167 0.800
-28.9869   6.7203 0.800
-31.6734   5.1276 0.800
-34.2102   3.2152 0.800
-36.4206   1.0000 0.800
-38.1433  -1.4627 0.800
-39.2472  -4.0844 0.800
-39.6424  -6.7529 0.800
-39.2875  -9.3441 0.800
-38.1935 -11.7347 0.800
-36.4216 -13.8163 0.800
-34.0776 -15.5063 0.800
-31.3017 -16.7580 0.800
-28.2557 -17.5663 0.800
-25.1085 -17.9689 0.800
-22.0205 -18.0442 0.800
-19.1306 -17.9039 0.800
-16.5443 -17.6828 0.800
-14.3258 -17.5257 0.800
-12.4941 -17.5730 0.800
-11.0239 -17.9466 0.800
 -9.8505 -18.7370 0.800
 -8.8787 -19.9933 0.800
 -7.9943 -21.7170 0.800
 -7.0776 -23.8603 0.800
 -6.0167 -26.3283 0.800
 -4.7203 -28.9869 0.800
 -3.1276 -31.6734 0.800
 -1.2152 -34.2102 0.800
  1.0000 -36.4206 0.800
  3.4627 -38.1433 0.800
  6.0844 -39.2472 0.800
  8.7529 -39.6424 0.800
 11.3441 -39.2875 0.800
 13.7347 -38.1935 0.800
 15.8163 -36.4216 0.800
 17.5063 -34.0776 0.800
 18.7580 -31.3017 0.800
 19.5663 -28.2557 0.800
 19.9689 -25.1085 0.800
 20.0442 -22.0205 0.800
 19.9039 -19.1306 0.800
 19.6828 -16.5443 0.800
 19.5257 -14.3258 0.800
 19.5730 -12.4941 0.800
 19.9466 -11.0239 0.800
 20.7370  -9.8505 0.800
 21.9933  -8.8787 0.800
